,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave_label
313,19.05,72.8,303.77795,302.9436,1.55e-05,3.32e-06,100618.85,6,157,2019,1
314,18.8,72.8,303.42538,302.61234,1.26e-05,2.73e-06,100635.13,6,158,2019,1
315,19.05,72.8,303.8812,302.93192,1.62e-05,3.18e-06,100622.69,6,158,2019,1
316,18.8,72.8,303.56567,302.89737,0.000105474,2.34e-05,100585.914,6,159,2019,1
317,19.05,72.8,304.1962,303.2453,0.000137139,2.56e-05,100575.57,6,159,2019,1
318,18.8,72.8,303.39642,302.7588,0.000139961,2.23e-05,100468.09,6,160,2019,1
319,19.05,72.8,304.0,303.06104,8.73e-05,1.14e-05,100456.125,6,160,2019,1
320,18.8,72.8,303.26996,302.67023,0.000505872,0.000108379,100320.96,6,161,2019,0
321,19.05,72.8,303.72324,303.00592,0.000655544,5.12e-05,100311.43,6,161,2019,1
322,18.8,72.8,303.86078,302.656,0.001148025,0.000187033,100115.82,6,162,2019,1
323,19.05,72.8,304.1634,303.00778,0.001224829,0.000148966,100114.22,6,162,2019,1
324,18.8,72.8,302.85925,302.06885,0.005930129,0.001039457,100013.414,6,163,2019,0
325,19.05,72.8,303.19476,302.33755,0.006158192,0.001016971,100010.695,6,163,2019,0
326,18.8,72.8,302.30997,300.95517,0.002284081,0.000599127,100227.836,6,164,2019,0
327,19.05,72.8,302.7932,301.09448,0.002353023,0.00062417,100208.9,6,164,2019,0
328,18.8,72.8,301.30402,300.713,0.000658602,0.00035283,100353.26,6,165,2019,0
329,19.05,72.8,301.58932,300.8755,0.00075604,0.000373011,100335.71,6,165,2019,0
330,18.8,72.8,301.82043,300.90973,0.002182041,0.000685299,100462.23,6,166,2019,0
331,19.05,72.8,302.11154,301.1416,0.001853104,0.000748889,100446.18,6,166,2019,0
332,18.8,72.8,301.557,300.8213,0.000504492,0.000312569,100642.914,6,167,2019,0
333,19.05,72.8,301.98352,301.07437,0.000566442,0.000329682,100626.21,6,167,2019,0
334,18.8,72.8,301.19843,300.7245,0.000391772,0.000256615,100710.38,6,168,2019,0
335,19.05,72.8,301.58298,301.00546,0.000443989,0.000267567,100692.81,6,168,2019,0
336,18.8,72.8,300.76797,300.3795,0.001305944,0.000564285,100514.6,6,169,2019,0
337,19.05,72.8,301.06873,300.61353,0.001486971,0.000579284,100494.32,6,169,2019,0
338,18.8,72.8,301.50635,300.6609,0.001362666,0.000472707,100428.13,6,170,2019,0
339,19.05,72.8,302.1634,300.99435,0.001344864,0.000485088,100409.48,6,170,2019,0
340,18.8,72.8,302.26688,301.0057,0.000258651,8.6e-05,100536.19,6,171,2019,0
341,19.05,72.8,302.5591,301.32022,0.000252343,9.03e-05,100521.555,6,171,2019,0
342,18.8,72.8,302.0886,301.08215,0.000167471,8.01e-05,100515.91,6,172,2019,0
343,19.05,72.8,302.57574,301.41144,0.000172224,8.5e-05,100504.51,6,172,2019,0
344,18.8,72.8,302.0498,301.28824,0.000154884,6.1e-05,100440.81,6,173,2019,0
345,19.05,72.8,302.6214,301.65683,0.000149856,5.59e-05,100429.57,6,173,2019,0
346,18.8,72.8,302.0203,301.3519,0.00027934,9.39e-05,100366.21,6,174,2019,0
347,19.05,72.8,302.5233,301.73694,0.000248141,8.36e-05,100355.625,6,174,2019,0
348,18.8,72.8,301.56946,301.087,0.000614499,0.000209757,100460.125,6,175,2019,0
349,19.05,72.8,301.91702,301.5159,0.001024877,0.000234972,100447.71,6,175,2019,0
350,18.8,72.8,302.27045,300.9625,0.002130344,0.00064945,100541.99,6,176,2019,0
351,19.05,72.8,302.6775,301.2252,0.002226499,0.000638757,100534.37,6,176,2019,0
352,18.8,72.8,301.75015,300.88947,0.00180672,0.000772082,100528.5,6,177,2019,0
353,19.05,72.8,302.09637,301.1381,0.002950145,0.000782768,100517.35,6,177,2019,0
354,18.8,72.8,301.03748,300.4558,0.002930572,0.001252049,100443.164,6,178,2019,0
355,19.05,72.8,301.48502,300.76443,0.003594465,0.001005646,100427.69,6,178,2019,0
356,18.8,72.8,300.549,300.20828,0.005444806,0.003664651,100429.66,6,179,2019,0
357,19.05,72.8,300.63242,300.334,0.006439503,0.003905552,100402.125,6,179,2019,0
358,18.8,72.8,300.8771,300.06277,0.006445617,0.003380885,100431.84,6,180,2019,0
359,19.05,72.8,301.29285,300.25192,0.006271761,0.002793441,100406.22,6,180,2019,0
360,18.8,72.8,300.74643,299.8551,0.001158758,0.000559678,100451.26,6,181,2019,0
361,19.05,72.8,300.74976,300.0848,0.001554185,0.000639099,100426.5,6,181,2019,0
362,18.8,72.8,300.24277,299.88086,0.002405844,0.001400392,100358.625,7,182,2019,0
363,19.05,72.8,300.4008,299.97653,0.002723854,0.001785124,100338.47,7,182,2019,0
364,18.8,72.8,301.27365,299.95013,0.003706931,0.001590915,100398.75,7,183,2019,0
365,19.05,72.8,301.4109,300.1269,0.004209532,0.001769268,100382.82,7,183,2019,0
366,18.8,72.8,300.57587,299.8381,0.001931995,0.000782413,100427.414,7,184,2019,0
367,19.05,72.8,300.886,300.08276,0.001941511,0.000834527,100407.93,7,184,2019,0
368,18.8,72.8,300.91635,300.51932,0.001263212,0.000756049,100368.78,7,185,2019,0
369,19.05,72.8,301.17014,300.7048,0.001612937,0.000794412,100348.73,7,185,2019,0
370,18.8,72.8,300.37857,299.85983,0.001124576,0.000676333,100256.81,7,186,2019,0
371,19.05,72.8,300.55264,300.04166,0.001065011,0.000664233,100230.21,7,186,2019,0
372,18.8,72.8,300.32394,299.8197,0.001824574,0.001246805,100213.91,7,187,2019,0
373,19.05,72.8,300.3503,299.95578,0.001763073,0.001191967,100183.65,7,187,2019,0
374,18.8,72.8,300.71085,299.97678,0.001397298,0.000922505,100290.03,7,188,2019,0
375,19.05,72.8,300.94797,300.17062,0.00135735,0.000790626,100259.38,7,188,2019,0
376,18.8,72.8,300.5782,300.00705,0.000876936,0.000631424,100428.336,7,189,2019,0
377,19.05,72.8,300.70972,300.18912,0.000719101,0.000511104,100400.66,7,189,2019,0
378,18.8,72.8,300.436,300.0458,0.000972307,0.000697152,100357.76,7,190,2019,0
379,19.05,72.8,300.71317,300.2919,0.00084931,0.000547901,100330.305,7,190,2019,0
380,18.8,72.8,300.3618,299.79684,0.001512322,0.000847016,100376.25,7,191,2019,0
381,19.05,72.8,300.5717,300.03644,0.001121726,0.000653718,100350.76,7,191,2019,0
382,18.8,72.8,300.05005,299.54398,0.001575792,0.000856182,100633.945,7,192,2019,0
383,19.05,72.8,300.41223,299.81302,0.001025099,0.000672719,100604.52,7,192,2019,0
384,18.8,72.8,300.8024,299.87402,0.00054941,0.000322122,100714.586,7,193,2019,0
385,19.05,72.8,301.06055,300.11746,0.000843291,0.000325023,100692.53,7,193,2019,0
386,18.8,72.8,300.48334,299.77646,0.000374047,0.000304096,100815.97,7,194,2019,0
387,19.05,72.8,300.83786,300.00162,0.000371422,0.000280683,100796.805,7,194,2019,0
388,18.8,72.8,300.36725,299.79642,0.000736734,0.00041356,100770.25,7,195,2019,0
389,19.05,72.8,301.15765,300.14304,0.000551749,0.000333795,100745.78,7,195,2019,0
390,18.8,72.8,300.2663,299.79184,0.000493904,0.000387679,100651.69,7,196,2019,0
391,19.05,72.8,300.85153,300.20895,0.000388889,0.00030493,100624.4,7,196,2019,0
392,18.8,72.8,300.2107,299.65405,0.000618356,0.000291536,100700.38,7,197,2019,0
393,19.05,72.8,300.7624,299.99463,0.000631859,0.000271939,100681.91,7,197,2019,0
394,18.8,72.8,300.79047,299.84348,0.000443819,0.000194076,100698.82,7,198,2019,0
395,19.05,72.8,301.10864,300.15588,0.000351882,0.000175736,100681.04,7,198,2019,0
396,18.8,72.8,301.29172,299.90347,0.000490214,0.000225922,100530.19,7,199,2019,0
397,19.05,72.8,301.7292,300.26303,0.000438447,0.000200453,100515.68,7,199,2019,0
398,18.8,72.8,301.3767,300.39847,0.000201982,7.04e-05,100355.29,7,200,2019,0
399,19.05,72.8,301.84863,300.73862,0.000237435,7.12e-05,100344.22,7,200,2019,0
400,18.8,72.8,301.56467,300.75998,0.001455346,0.000443508,100279.04,7,201,2019,0
401,19.05,72.8,302.13168,301.04044,0.001786234,0.000450293,100273.43,7,201,2019,0
402,18.8,72.8,301.8212,300.62372,0.001306621,0.000491538,100137.12,7,202,2019,0
403,19.05,72.8,302.2733,300.72647,0.002151115,0.000689471,100133.1,7,202,2019,0
404,18.8,72.8,301.90778,300.7112,0.000774511,0.000278731,100063.65,7,203,2019,0
405,19.05,72.8,302.1914,301.01648,0.001106849,0.000300268,100054.695,7,203,2019,0
406,18.8,72.8,301.1054,300.4915,0.001637822,0.00062845,100135.945,7,204,2019,0
407,19.05,72.8,301.6133,300.8583,0.00147212,0.000393738,100115.664,7,204,2019,0
408,18.8,72.8,300.60266,300.22186,0.004944486,0.002398455,100403.79,7,205,2019,0
409,19.05,72.8,301.13846,300.53946,0.003495079,0.001893963,100377.04,7,205,2019,0
410,18.8,72.8,300.84286,300.21814,0.002603305,0.001318501,100655.74,7,206,2019,0
411,19.05,72.8,301.02182,300.47897,0.001974983,0.001228017,100629.35,7,206,2019,0
412,18.8,72.8,300.4837,299.87735,0.002097893,0.001281413,100584.91,7,207,2019,0
413,19.05,72.8,300.89398,300.16855,0.001949252,0.001158772,100555.0,7,207,2019,0
414,18.8,72.8,300.47784,299.85318,0.002857738,0.001910534,100556.68,7,208,2019,0
415,19.05,72.8,300.7284,300.02847,0.002607875,0.001749368,100525.44,7,208,2019,0
416,18.8,72.8,300.94046,299.95358,0.001539177,0.000889397,100555.445,7,209,2019,0
417,19.05,72.8,301.06396,300.16696,0.001276352,0.000792458,100527.94,7,209,2019,0
418,18.8,72.8,300.3812,299.38855,0.003128556,0.002005734,100514.555,7,210,2019,0
419,19.05,72.8,300.47537,299.57303,0.003205821,0.002053964,100482.836,7,210,2019,0
420,18.8,72.8,300.7976,300.1224,0.004946224,0.002744376,100557.43,7,211,2019,0
421,19.05,72.8,300.9838,300.1243,0.005277377,0.002635354,100524.27,7,211,2019,0
422,18.8,72.8,300.82263,300.2172,0.003591813,0.001735744,100660.29,7,212,2019,0
423,19.05,72.8,300.86243,300.24628,0.003033437,0.001646302,100629.805,7,212,2019,0
424,18.8,72.8,300.6065,299.71225,0.002311104,0.001424701,100622.66,8,213,2019,0
425,19.05,72.8,300.67505,299.8547,0.001987667,0.001275473,100592.305,8,213,2019,0
426,18.8,72.8,299.8563,299.59946,0.005405948,0.002338173,100499.65,8,214,2019,0
427,19.05,72.8,300.16483,299.79074,0.004448593,0.002070223,100465.18,8,214,2019,0
428,18.8,72.8,299.91974,299.6652,0.016336117,0.006777113,100415.625,8,215,2019,0
429,19.05,72.8,299.95554,299.7071,0.014361892,0.005687149,100382.23,8,215,2019,0
430,18.8,72.8,300.35272,299.9285,0.007174324,0.004920152,100368.96,8,216,2019,0
431,19.05,72.8,300.54788,299.9952,0.005150428,0.003980542,100341.41,8,216,2019,0
432,18.8,72.8,300.27414,299.78552,0.005128466,0.003520714,100343.5,8,217,2019,0
433,19.05,72.8,300.2181,299.9318,0.004298739,0.002493862,100308.49,8,217,2019,0
434,18.8,72.8,300.39044,299.96298,0.003839765,0.002226835,100327.82,8,218,2019,0
435,19.05,72.8,300.7578,300.08618,0.003179688,0.001872603,100296.66,8,218,2019,0
436,18.8,72.8,300.90457,300.2526,0.001506364,0.000962614,100218.32,8,219,2019,0
437,19.05,72.8,301.20465,300.52078,0.00136905,0.000707785,100185.37,8,219,2019,0
438,18.8,72.8,300.90433,300.44598,0.001816596,0.000959545,100090.84,8,220,2019,0
439,19.05,72.8,301.0627,300.67044,0.001283225,0.00073578,100057.04,8,220,2019,0
440,18.8,72.8,300.78262,300.49692,0.001298364,0.000920608,100076.57,8,221,2019,0
441,19.05,72.8,300.9068,300.5675,0.001370044,0.000877537,100038.38,8,221,2019,0
442,18.8,72.8,301.13776,300.61057,0.001037171,0.000617464,100237.125,8,222,2019,0
443,19.05,72.8,301.39658,300.7609,0.000994173,0.000534313,100195.62,8,222,2019,0
444,18.8,72.8,300.4158,300.06363,0.001210739,0.000699872,100467.16,8,223,2019,0
445,19.05,72.8,300.546,300.28604,0.000920702,0.000566483,100438.695,8,223,2019,0
446,18.8,72.8,300.31647,299.66983,0.000593451,0.000331094,100562.195,8,224,2019,0
447,19.05,72.8,300.53278,299.92026,0.000586252,0.000297074,100541.76,8,224,2019,0
448,18.8,72.8,300.117,299.56638,0.000492768,0.000322604,100572.945,8,225,2019,0
449,19.05,72.8,300.42093,299.80283,0.000629804,0.000309743,100554.37,8,225,2019,0
450,18.8,72.8,300.21063,299.65958,0.000717742,0.000427264,100645.09,8,226,2019,0
451,19.05,72.8,300.47272,299.95935,0.000572455,0.000365584,100625.53,8,226,2019,0
452,18.8,72.8,300.24164,299.44644,0.000652178,0.000430543,100751.78,8,227,2019,0
453,19.05,72.8,300.37958,299.6547,0.000882855,0.000415244,100728.52,8,227,2019,0
454,18.8,72.8,300.67456,299.6694,0.000878678,0.000521314,100700.164,8,228,2019,0
455,19.05,72.8,300.9024,299.8205,0.00064967,0.000461313,100676.06,8,228,2019,0
456,18.8,72.8,300.71277,299.89706,0.000401643,0.000189253,100658.375,8,229,2019,0
457,19.05,72.8,300.92786,300.04276,0.000303415,0.000182826,100641.48,8,229,2019,0
458,18.8,72.8,300.67386,299.8744,0.000390052,0.000163057,100820.664,8,230,2019,0
459,19.05,72.8,301.07016,300.06595,0.000316067,0.000154585,100806.72,8,230,2019,0
460,18.8,72.8,300.4489,299.8854,0.000182062,8.78e-05,100915.51,8,231,2019,0
461,19.05,72.8,300.88132,300.10226,0.000183664,9.74e-05,100904.24,8,231,2019,0
462,18.8,72.8,300.76187,299.9891,0.000138285,5.16e-05,100930.836,8,232,2019,0
463,19.05,72.8,301.07275,300.24475,0.000148383,6.27e-05,100920.71,8,232,2019,0
464,18.8,72.8,300.25827,299.73996,0.000539028,0.000264756,100870.93,8,233,2019,0
465,19.05,72.8,300.41528,299.94034,0.000489142,0.000283221,100857.31,8,233,2019,0
466,18.8,72.8,300.25272,299.3124,0.000479883,0.000259954,100802.73,8,234,2019,0
467,19.05,72.8,300.6206,299.64218,0.000424978,0.000236953,100786.47,8,234,2019,0
468,18.8,72.8,300.11578,299.26883,0.000764221,0.000335733,100782.38,8,235,2019,0
469,19.05,72.8,300.6588,299.58563,0.000554407,0.000293897,100764.88,8,235,2019,0
470,18.8,72.8,300.45337,299.3842,0.000558955,0.000258304,100749.12,8,236,2019,0
471,19.05,72.8,300.8147,299.6376,0.000590461,0.000250567,100735.28,8,236,2019,0
472,18.8,72.8,300.20932,299.3618,0.000318137,0.00016973,100641.586,8,237,2019,0
473,19.05,72.8,300.51614,299.62396,0.000419757,0.000204929,100627.37,8,237,2019,0
474,18.8,72.8,300.8789,299.6732,0.000291268,0.000165349,100607.41,8,238,2019,0
475,19.05,72.8,301.03204,299.83844,0.000257627,0.00017645,100593.07,8,238,2019,0
476,18.8,72.8,300.22952,299.43484,0.000404706,0.000243753,100511.87,8,239,2019,0
477,19.05,72.8,300.5098,299.55264,0.00031852,0.000234257,100498.12,8,239,2019,0
478,18.8,72.8,300.77997,299.72128,0.000410288,0.000246645,100512.98,8,240,2019,0
479,19.05,72.8,300.96936,299.88242,0.000362273,0.000225917,100502.18,8,240,2019,0
480,18.8,72.8,300.7804,299.94748,0.000986735,0.000334707,100567.87,8,241,2019,0
481,19.05,72.8,301.20715,300.1126,0.000831409,0.000300537,100555.04,8,241,2019,0
482,18.8,72.8,301.01855,300.20978,0.001730032,0.000741362,100452.76,8,242,2019,0
483,19.05,72.8,301.34064,300.4025,0.002089112,0.000730719,100436.38,8,242,2019,0
484,18.8,72.8,300.612,300.12497,0.002091233,0.001174285,100314.26,8,243,2019,0
485,19.05,72.8,301.2079,300.36288,0.002181087,0.001150392,100295.53,8,243,2019,0
486,18.8,72.8,300.75018,300.06732,0.002468792,0.001027087,100405.73,9,244,2019,0
487,19.05,72.8,300.9811,300.27356,0.002763336,0.001083969,100384.195,9,244,2019,0
488,18.8,72.8,300.53732,299.89102,0.001790184,0.000622418,100539.59,9,245,2019,0
489,19.05,72.8,300.9077,300.06177,0.001627176,0.000568534,100519.56,9,245,2019,0
490,18.8,72.8,300.31702,299.85617,0.005562522,0.002724079,100504.27,9,246,2019,0
491,19.05,72.8,300.70926,300.06894,0.00464157,0.002331142,100484.51,9,246,2019,0
492,18.8,72.8,300.16028,299.75735,0.006333038,0.003993734,100349.94,9,247,2019,0
493,19.05,72.8,300.44574,299.90512,0.005538099,0.003327991,100329.18,9,247,2019,0
494,18.8,72.8,300.4102,299.85898,0.004107723,0.002919437,100263.03,9,248,2019,0
495,19.05,72.8,300.64145,300.02252,0.003763029,0.002327019,100235.96,9,248,2019,0
496,18.8,72.8,300.4475,300.05078,0.003493493,0.001935319,100285.305,9,249,2019,0
497,19.05,72.8,300.6551,300.20425,0.004035492,0.001807057,100254.29,9,249,2019,0
498,18.8,72.8,300.4556,300.08798,0.004534394,0.003346992,100311.18,9,250,2019,0
499,19.05,72.8,300.60376,300.18112,0.004999243,0.003299624,100282.195,9,250,2019,0
500,18.8,72.8,300.17822,299.89896,0.00501385,0.002595319,100475.0,9,251,2019,0
501,19.05,72.8,300.35626,300.02048,0.00540318,0.002519893,100448.99,9,251,2019,0
502,18.8,72.8,300.49506,299.95938,0.002729024,0.00144151,100496.305,9,252,2019,0
503,19.05,72.8,300.7168,300.11682,0.002489257,0.001299271,100467.02,9,252,2019,0
504,18.8,72.8,300.15363,299.87473,0.002154401,0.000967603,100494.46,9,253,2019,0
505,19.05,72.8,300.2821,299.99655,0.001745954,0.000829607,100472.01,9,253,2019,0
506,18.8,72.8,300.41382,299.68387,0.000648305,0.000356322,100730.84,9,254,2019,0
507,19.05,72.8,300.68405,299.7723,0.000734322,0.000367007,100712.72,9,254,2019,0
508,18.8,72.8,300.01605,299.55225,0.000949848,0.000514089,100893.54,9,255,2019,0
509,19.05,72.8,300.1202,299.7468,0.001241121,0.000606928,100873.914,9,255,2019,0
510,18.8,72.8,299.66193,299.13583,0.002160832,0.00140978,100945.68,9,256,2019,0
511,19.05,72.8,299.793,299.34677,0.002175909,0.001409443,100923.93,9,256,2019,0
512,18.8,72.8,300.13013,299.4747,0.00113755,0.000607078,100899.4,9,257,2019,0
513,19.05,72.8,300.2836,299.64496,0.001325086,0.000579443,100879.47,9,257,2019,0
514,18.8,72.8,300.13513,299.4042,0.000964342,0.000464283,100952.59,9,258,2019,0
515,19.05,72.8,300.34302,299.50912,0.000969886,0.000428108,100938.26,9,258,2019,0
516,18.8,72.8,300.36404,299.50644,0.000615665,0.000286976,100866.52,9,259,2019,0
517,19.05,72.8,300.64886,299.7529,0.000628666,0.00025518,100847.625,9,259,2019,0
518,18.8,72.8,300.46494,299.9918,0.000636149,0.000221938,100758.93,9,260,2019,0
519,19.05,72.8,300.73645,300.1525,0.000996147,0.00029774,100745.44,9,260,2019,0
520,18.8,72.8,300.89,300.18076,0.002472439,0.000559882,100734.18,9,261,2019,0
521,19.05,72.8,301.287,300.43192,0.002966904,0.000495342,100724.29,9,261,2019,0
522,18.8,72.8,300.54578,299.65118,0.004029061,0.001855094,100622.625,9,262,2019,0
523,19.05,72.8,301.44946,299.91266,0.003842646,0.001652301,100615.26,9,262,2019,0
524,18.8,72.8,300.42007,299.62177,0.002582441,0.000966758,100576.53,9,263,2019,0
525,19.05,72.8,300.69995,299.74783,0.002070854,0.000764858,100564.93,9,263,2019,0
526,18.8,72.8,300.697,299.91898,0.000730742,0.000186541,100546.94,9,264,2019,0
527,19.05,72.8,301.11597,300.1575,0.000707861,0.000167672,100536.625,9,264,2019,0
528,18.8,72.8,301.38004,300.3573,0.000254937,0.000100019,100704.38,9,265,2019,0
529,19.05,72.8,301.54895,300.539,0.000224823,8.85e-05,100694.84,9,265,2019,0
530,18.8,72.8,301.3493,300.58838,0.000182544,5.41e-05,100891.24,9,266,2019,0
531,19.05,72.8,301.76385,300.79044,0.000144672,5.73e-05,100888.02,9,266,2019,0
532,18.8,72.8,301.3915,300.66046,0.000814387,0.00017203,100837.086,9,267,2019,0
533,19.05,72.8,301.68488,300.85553,0.001315557,0.000179101,100833.164,9,267,2019,0
534,18.8,72.8,301.5114,300.34006,0.004570784,0.001170824,100751.72,9,268,2019,0
535,19.05,72.8,301.89337,300.56433,0.003157677,0.000998273,100749.945,9,268,2019,0
536,18.8,72.8,301.17014,300.04346,0.004170432,0.001665751,100870.09,9,269,2019,0
537,19.05,72.8,301.58627,300.33966,0.002483255,0.001110812,100861.68,9,269,2019,0
538,18.8,72.8,300.70084,299.85156,0.003984612,0.00133676,101187.71,9,270,2019,0
539,19.05,72.8,300.80798,299.92917,0.003375145,0.001293956,101173.695,9,270,2019,0
540,18.8,72.8,301.05453,299.97708,0.000329891,0.000154934,101156.37,9,271,2019,0
541,19.05,72.8,301.13623,300.0268,0.000266438,0.000150885,101143.07,9,271,2019,0
542,18.8,72.8,301.07272,300.1313,0.000637081,0.000244826,101184.9,9,272,2019,0
543,19.05,72.8,301.05585,300.12094,0.000572908,0.000265591,101176.65,9,272,2019,0
544,18.8,72.8,301.01617,300.06494,0.000536682,0.000203898,101159.77,9,273,2019,0
545,19.05,72.8,301.28104,300.1344,0.000989924,0.000292916,101151.625,9,273,2019,0
546,18.8,72.8,301.0855,300.2122,0.000292413,0.000140625,101180.375,10,274,2019,0
547,19.05,72.8,301.44308,300.35962,0.000662965,0.000187329,101172.57,10,274,2019,0
548,18.8,72.8,301.54025,300.5638,0.000136282,3.98e-05,101236.19,10,275,2019,0
549,19.05,72.8,301.8943,300.76358,0.000160306,4.57e-05,101230.336,10,275,2019,0
550,18.8,72.8,301.54858,300.82532,4.06e-05,9.97e-06,101152.055,10,276,2019,0
551,19.05,72.8,301.92557,301.02728,8.24e-05,1.89e-05,101147.79,10,276,2019,0
552,18.8,72.8,301.6104,300.75946,0.000291395,8.33e-05,101130.38,10,277,2019,0
553,19.05,72.8,302.1007,300.94193,0.000334105,7.85e-05,101125.945,10,277,2019,0
554,18.8,72.8,301.97543,300.57443,0.000348464,6.6e-05,101014.41,10,278,2019,0
555,19.05,72.8,302.70978,300.78513,0.000590982,8.31e-05,101013.38,10,278,2019,0
556,18.8,72.8,301.9922,300.71725,0.000533165,7.81e-05,101032.46,10,279,2019,0
557,19.05,72.8,302.32983,300.808,0.000406724,6.84e-05,101030.34,10,279,2019,0
558,18.8,72.8,302.10962,300.6971,0.00050988,0.000101762,101108.664,10,280,2019,0
559,19.05,72.8,302.5968,300.8746,0.000570361,9.04e-05,101104.35,10,280,2019,0
560,18.8,72.8,302.78796,301.3749,0.000622454,0.000120277,101018.09,10,281,2019,0
561,19.05,72.8,303.7436,301.54965,0.000404751,8.13e-05,101016.26,10,281,2019,1
562,18.8,72.8,301.7739,301.08365,0.000720957,0.000164772,100994.43,10,282,2019,0
563,19.05,72.8,302.10144,301.25815,0.000326111,5.3e-05,100987.336,10,282,2019,0
564,18.8,72.8,302.56992,301.09683,0.000854284,9.39e-05,100976.125,10,283,2019,0
565,19.05,72.8,303.29736,301.40427,0.000630437,6.59e-05,100969.94,10,283,2019,0
566,18.8,72.8,301.5794,300.49908,0.001790633,0.000319965,100997.69,10,284,2019,0
567,19.05,72.8,302.43774,300.70364,0.002569413,0.000421203,100990.76,10,284,2019,0
568,18.8,72.8,302.24927,301.02466,0.001011499,0.000108059,101015.24,10,285,2019,0
569,19.05,72.8,302.96985,301.16165,0.002567925,0.000183999,101011.99,10,285,2019,0
570,18.8,72.8,302.83936,301.37595,0.000624702,7.91e-05,101105.66,10,286,2019,0
571,19.05,72.8,303.42908,301.49832,0.000824618,6.27e-05,101103.5,10,286,2019,1
572,18.8,72.8,303.86258,302.29834,0.000250262,2.48e-05,101129.5,10,287,2019,1
573,19.05,72.8,304.47968,302.51807,8.33e-05,3.61e-06,101129.51,10,287,2019,1
574,18.8,72.8,304.92407,302.85867,0.0,0.0,101062.82,10,288,2019,1
575,19.05,72.8,305.52954,302.99655,0.0,0.0,101069.26,10,288,2019,1
576,18.8,72.8,304.71292,302.52365,0.0,0.0,101054.97,10,289,2019,1
577,19.05,72.8,305.25613,302.5685,0.0,0.0,101063.51,10,289,2019,1
578,18.8,72.8,304.53314,302.52213,3.81e-07,1.59e-08,101045.71,10,290,2019,1
579,19.05,72.8,305.02905,302.56146,0.0,0.0,101052.47,10,290,2019,1
580,18.8,72.8,303.42667,301.9796,6.35e-05,8.08e-06,101032.4,10,291,2019,1
581,19.05,72.8,303.63477,301.94998,2.52e-05,2.5e-06,101035.6,10,291,2019,1
582,18.8,72.8,301.58908,300.60666,0.000764385,0.000493341,101145.91,10,292,2019,0
583,19.05,72.8,301.58163,300.6135,0.000945808,0.000461103,101151.24,10,292,2019,0
584,18.8,72.8,300.4628,299.79813,0.007902417,0.002175336,101157.44,10,293,2019,0
585,19.05,72.8,300.29367,299.6415,0.005811308,0.001449749,101168.555,10,293,2019,0
586,18.8,72.8,302.5885,300.51196,0.001472442,0.000419155,100981.98,10,294,2019,0
587,19.05,72.8,302.94995,300.2986,0.001374619,0.000469158,100990.46,10,294,2019,0
588,18.8,72.8,300.47943,299.65887,0.001485546,0.000810744,100863.0,10,295,2019,0
589,19.05,72.8,300.53342,299.80112,0.001509642,0.000776935,100862.48,10,295,2019,0
590,18.8,72.8,300.69058,299.65994,0.002090722,0.000842149,100707.69,10,296,2019,0
591,19.05,72.8,300.8013,299.6802,0.002119042,0.000809052,100711.87,10,296,2019,0
592,18.8,72.8,301.6552,300.33493,0.002427932,0.000615797,100594.94,10,297,2019,0
593,19.05,72.8,301.90918,300.31143,0.002179624,0.000446219,100601.16,10,297,2019,0
594,18.8,72.8,301.84897,300.82858,0.00132826,0.000285525,100416.25,10,298,2019,0
595,19.05,72.8,302.221,300.60513,0.001164488,0.000277804,100451.51,10,298,2019,0
596,18.8,72.8,301.07153,300.52695,0.003406191,0.000991741,100567.59,10,299,2019,0
597,19.05,72.8,301.10236,300.45584,0.002878601,0.000872821,100585.46,10,299,2019,0
598,18.8,72.8,302.25848,300.8709,1.54e-05,1.27e-06,100883.54,10,300,2019,0
599,19.05,72.8,302.50702,300.76785,5.35e-06,5.09e-07,100886.6,10,300,2019,0
600,18.8,72.8,302.5245,301.0306,0.000172387,7.96e-06,101045.26,10,301,2019,0
601,19.05,72.8,302.69046,301.07346,0.000277,1.51e-05,101047.34,10,301,2019,0
602,18.8,72.8,302.39606,301.16974,2.9e-05,2.43e-06,101115.695,10,302,2019,0
603,19.05,72.8,303.12988,301.3589,8.02e-06,4.59e-07,101116.47,10,302,2019,0
604,18.8,72.8,303.34006,301.85196,9.36e-05,6.19e-06,101020.53,10,303,2019,0
605,19.05,72.8,303.69904,301.96176,5.42e-05,4.56e-06,101027.72,10,303,2019,1
606,18.8,72.8,303.76712,302.06754,5.24e-05,2.28e-06,100909.555,10,304,2019,1
607,19.05,72.8,304.31934,302.15308,3.18e-05,1.4e-06,100918.51,10,304,2019,1
608,18.8,72.8,302.74176,301.2067,0.002515275,0.000336785,100841.195,11,305,2019,0
609,19.05,72.8,303.07513,301.21533,0.002918955,0.000419421,100847.09,11,305,2019,0
610,18.8,72.8,302.1687,300.6273,0.000148316,1.4e-05,101093.28,11,306,2019,0
611,19.05,72.8,302.4516,300.63083,8.59e-05,6.89e-06,101093.4,11,306,2019,0
612,18.8,72.8,301.49472,300.45944,1.27e-05,1.71e-06,101325.91,11,307,2019,0
613,19.05,72.8,301.91647,300.6544,1.57e-05,1.38e-06,101325.164,11,307,2019,0
614,18.8,72.8,301.58633,300.52078,0.000634694,6.26e-05,101401.1,11,308,2019,0
